time,x,y,vx,vy
0.8200000000000005,7.872804130365077,8.602686673125307,9.212719586963502,6.10373133268747
0.8300000000000005,7.964885277987472,8.663203641258361,9.203511472201262,5.999679635874165
0.8400000000000005,8.056874390487474,8.72268061250839,9.194312560951262,5.8957319387491625
0.8500000000000005,8.148771559854206,8.78111862635245,9.18512284401459,5.791888137364756
0.8600000000000005,8.240576877984843,8.838518721228644,9.175942312201526,5.688148127877136
0.8700000000000006,8.332290436684712,8.894881934537153,9.16677095633154,5.584511806546286
0.8800000000000006,8.423912327667377,8.950209302641277,9.157608767233274,5.480979069735874
0.8900000000000006,8.51544264255474,9.004501860868467,9.148455735744538,5.377549813913155
0.9000000000000006,8.606881472877122,9.057760643511372,9.1393118527123,5.274223935648864
0.9100000000000006,8.69822891007336,9.109986683828858,9.130177108992676,5.1710013316171155
0.9200000000000006,8.789485045490899,9.161181014047052,9.121051495450923,5.067881898595296
0.9300000000000006,8.880649970385884,9.21134466536037,9.111935002961424,4.964865533463964
0.9400000000000006,8.971723775923245,9.26047866793255,9.102827622407688,4.861952133206747
0.9500000000000006,9.062706553176795,9.308584050897679,9.093729344682332,4.759141594910234
0.9600000000000006,9.153598393129322,9.355661842361226,9.08464016068708,4.6564338157638785
0.9700000000000006,9.24439938667267,9.401713069401069,9.075560061332745,4.553828693059894
0.9800000000000006,9.335109624607844,9.44673875806852,9.066489037539228,4.451326124193149
0.9900000000000007,9.425729197645087,9.490739933389353,9.057427080235504,4.348926006661066
1.0000000000000007,9.516258196403978,9.533717619364829,9.048374180359614,4.2466282380635185
1.0100000000000007,9.606696711413527,9.575672838972718,9.039330328858659,4.144432716102729
1.0200000000000007,9.697044833112253,9.616606614168326,9.030295516688787,4.042339338583169
1.0300000000000007,9.787302651848288,9.656519965885513,9.021269734815183,3.94034800341145
1.0400000000000007,9.877470257879455,9.695413914037715,9.012252974212066,3.8384586085962296
1.0500000000000007,9.967547741373371,9.733289477518966,9.003245225862674,3.7366710522481044
1.0600000000000007,10.057535192407526,9.770147674204914,8.994246480759259,3.63498523257951
1.0700000000000007,10.147432700969379,9.80598952095384,8.985256729903073,3.533401047904617
1.0800000000000007,10.237240356956445,9.840816033607677,8.976275964304365,3.4319183966392335
1.0900000000000007,10.326958250176387,9.87462822699302,8.967304174982372,3.330537177300699
1.1000000000000008,10.416586470347108,9.907427114922147,8.9583413529653,3.229257288507786
1.1100000000000008,10.506125107096832,9.939213710194032,8.949387489290327,3.1280786289805977
1.1200000000000008,10.595574249964205,9.969989024595355,8.94044257500359,3.0270010975404653
1.1300000000000008,10.684933988398377,9.999754068901513,8.931506601160173,2.9260245931098496
1.1400000000000008,10.774204411759095,10.028509852877635,8.9225795588241,2.8251490147122373
1.1500000000000008,10.86338560931679,10.056257385279588,8.913661439068331,2.724374261472042
1.1600000000000008,10.952477670252666,10.08299767385499,8.904752232974744,2.623700232614502
1.1700000000000008,11.041480683658792,10.108731725344212,8.89585193163413,2.5231268274655796
1.1800000000000008,11.130394738538188,10.133460545481391,8.88696052614619,2.4226539454518616
1.1900000000000008,11.219219923804918,10.15718513899543,8.878078007619518,2.322281486100458
1.2000000000000008,11.307956328284172,10.179906509611007,8.869204367171593,2.2220093490389003
1.2100000000000009,11.396604040712363,10.201625660049574,8.860339595928773,2.1218374339950437
1.2200000000000009,11.485163149737213,10.222343592030366,8.851483685026288,2.0217656407969646
1.2300000000000009,11.573633743917835,10.242061306271399,8.842636625608225,1.9217938693728613
1.2400000000000009,11.662015911724833,10.26077980249047,8.833798408827526,1.8219220197509542
1.2500000000000009,11.75030974154038,10.27850007940616,8.824969025845972,1.7221499920593855
1.260000000000001,11.838515321658315,10.295223134738825,8.816148467834179,1.6224776865261188
1.270000000000001,11.926632740284225,10.310949965211606,8.807336725971588,1.5229050034788405
1.280000000000001,12.014662085535535,10.325681566551417,8.798533791446458,1.4234318433448594
1.290000000000001,12.1026034454416,10.339418933489942,8.78973965545585,1.3240581066510069
1.300000000000001,12.190456907943785,10.35216305976463,8.780954309205631,1.224783694023538
1.310000000000001,12.27822256089556,10.363914938119692,8.772177743910454,1.1256085061880319
1.320000000000001,12.365900492062586,10.374675560307086,8.763409950793752,1.0265324439692924
1.330000000000001,12.453490789122801,10.384445917087518,8.75465092108773,0.9275554082912492
1.340000000000001,12.54099353966651,10.393226998231428,8.745900646033359,0.8286773001768581
1.350000000000001,12.628408831196472,10.40101979251998,8.737159116880363,0.729898020748003
1.360000000000001,12.715736751127983,10.407825287746048,8.728426324887213,0.6312174712253962
1.370000000000001,12.802977386788971,10.413644470715212,8.719702261321114,0.5326355529284797
1.380000000000001,12.89013082542008,10.418478327246737,8.710986917458003,0.4341521672753273
1.390000000000001,12.977197154174755,10.42232784217456,8.702280284582535,0.335767215782545
1.400000000000001,13.064176460119333,10.425193999348279,8.693582353988077,0.23748060006517313
1.410000000000001,13.151068830233125,10.427077781634132,8.684893116976697,0.1392922218365878
1.420000000000001,13.23787435140851,10.427980170915985,8.676212564859158,0.041201982908402546
1.430000000000001,13.324593110451017,10.427902148096308,8.667540688954908,-0.05679021480962969
1.440000000000001,13.411225194079412,10.42684469309716,8.658877480592068,-0.15468446930971483
1.450000000000001,13.497770688925785,10.424808784861165,8.65022293110743,-0.2524808784861155
1.460000000000001,13.584229681535637,10.4217954013525,8.641577031846445,-0.350179540135249
1.470000000000001,13.670602258367971,10.417805519557861,8.632939774163212,-0.44778055195578514
